event_hour,source,medium,device_type,os,users,page_views,conversions,revenue
2021-01-26 01:00:00.000000 UTC,<Other>,<Other>,mobile,Web,4,8,0,0.0
2021-01-26 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,7,79,1,87.44
2021-01-26 01:00:00.000000 UTC,google,organic,mobile,Android,4,11,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,<Other>,desktop,Web,9,30,0,0.0
2021-01-26 01:00:00.000000 UTC,google,cpc,mobile,Web,2,4,0,0.0
2021-01-26 01:00:00.000000 UTC,(direct),(none),mobile,Web,9,30,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,organic,mobile,Android,2,4,0,0.0
2021-01-26 01:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,3,5,0,0.0
2021-01-26 01:00:00.000000 UTC,google,organic,desktop,Macintosh,5,12,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,3,33,1,118.96
2021-01-26 01:00:00.000000 UTC,<Other>,organic,desktop,Web,1,2,0,0.0
2021-01-26 01:00:00.000000 UTC,google,organic,mobile,iOS,3,6,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,6,0,0.0
2021-01-26 01:00:00.000000 UTC,google,cpc,desktop,Web,7,13,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,referral,desktop,Web,6,13,0,0.0
2021-01-26 01:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,4,17,0,0.0
2021-01-26 01:00:00.000000 UTC,google,organic,desktop,<Other>,3,8,0,0.0
2021-01-26 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,4,4,0,0.0
2021-01-26 01:00:00.000000 UTC,google,cpc,mobile,Android,1,6,0,0.0
2021-01-26 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,3,0,0.0
2021-01-26 01:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,4,49,2,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,3,12,0,0.0
2021-01-26 01:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,2,0,0.0
2021-01-26 01:00:00.000000 UTC,google,organic,tablet,Android,1,2,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,referral,mobile,iOS,2,19,0,0.0
2021-01-26 01:00:00.000000 UTC,(data deleted),(data deleted),tablet,Web,1,0,0,0.0
2021-01-26 01:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,2,0,0.0
2021-01-26 01:00:00.000000 UTC,<Other>,<Other>,mobile,Android,2,5,0,0.0
2021-01-26 01:00:00.000000 UTC,google,cpc,mobile,iOS,1,2,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,desktop,Web,30,108,1,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,mobile,iOS,9,29,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,organic,desktop,Windows,3,12,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,desktop,Macintosh,2,11,0,0.0
2021-01-26 02:00:00.000000 UTC,google,cpc,desktop,Web,2,13,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,desktop,Windows,7,108,1,0.0
2021-01-26 02:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,2,9,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,mobile,Web,10,25,0,0.0
2021-01-26 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,6,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,mobile,Android,5,12,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,mobile,Web,3,5,0,0.0
2021-01-26 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,3,9,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,3,6,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),mobile,Android,6,34,1,164.8
2021-01-26 02:00:00.000000 UTC,(direct),(none),desktop,Web,14,35,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),mobile,iOS,5,14,0,0.0
2021-01-26 02:00:00.000000 UTC,(data deleted),(data deleted),tablet,Web,1,2,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,3,21,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,4,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,desktop,<Other>,2,13,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),mobile,Web,8,25,0,0.0
2021-01-26 02:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,2,5,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,4,9,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,3,7,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,desktop,Web,9,22,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),desktop,Windows,7,14,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,0,0,0.0
2021-01-26 02:00:00.000000 UTC,google,cpc,desktop,Windows,1,4,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,organic,desktop,Web,1,2,0,0.0
2021-01-26 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,8,18,0,0.0
2021-01-26 02:00:00.000000 UTC,google,cpc,mobile,iOS,2,4,0,0.0
2021-01-26 02:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,3,2,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,referral,mobile,Web,3,12,0,0.0
2021-01-26 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,2,0,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,referral,mobile,iOS,2,2,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,organic,mobile,iOS,3,6,0,0.0
2021-01-26 02:00:00.000000 UTC,google,cpc,mobile,Android,1,1,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,referral,desktop,Windows,4,9,0,0.0
2021-01-26 02:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,2,7,0,0.0
2021-01-26 02:00:00.000000 UTC,google,organic,tablet,Android,2,9,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,referral,desktop,Web,10,19,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),desktop,<Other>,2,10,0,0.0
2021-01-26 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,2,0,0.0
2021-01-26 02:00:00.000000 UTC,google,cpc,mobile,Web,1,3,0,0.0
2021-01-26 02:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,2,0,0.0
2021-01-26 02:00:00.000000 UTC,(direct),(none),tablet,Android,1,9,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,mobile,Android,3,21,0,0.0
2021-01-26 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,2,4,0,0.0
2021-01-26 02:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,1,2,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,desktop,Web,21,67,1,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),mobile,Web,12,69,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,3,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,<Other>,desktop,Web,6,17,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,organic,desktop,Web,2,3,0,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),desktop,Web,11,25,0,0.0
2021-01-26 03:00:00.000000 UTC,google,cpc,desktop,Macintosh,2,9,0,0.0
2021-01-26 03:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,2,14,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,<Other>,mobile,Web,6,12,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,<Other>,mobile,Android,5,19,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,organic,mobile,Web,1,2,0,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),desktop,Windows,8,21,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,mobile,Android,8,25,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,desktop,<Other>,2,3,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,2,18,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,desktop,Macintosh,3,9,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,mobile,Web,7,23,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,2,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,referral,desktop,Web,5,12,0,0.0
2021-01-26 03:00:00.000000 UTC,google,cpc,mobile,Web,1,4,0,0.0
2021-01-26 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,0,0,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),mobile,iOS,2,5,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,referral,mobile,Web,2,4,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,2,9,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,4,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,8,21,0,0.0
2021-01-26 03:00:00.000000 UTC,google,cpc,tablet,iOS,2,6,0,0.0
2021-01-26 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,8,10,0,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,2,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,mobile,iOS,8,14,0,0.0
2021-01-26 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,3,61,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,organic,desktop,Windows,3,3,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,1,0,0.0
2021-01-26 03:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,2,10,0,0.0
2021-01-26 03:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,1,9,0,0.0
2021-01-26 03:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,1,2,0,0.0
2021-01-26 03:00:00.000000 UTC,<Other>,referral,desktop,<Other>,1,3,0,0.0
2021-01-26 03:00:00.000000 UTC,google,organic,desktop,Windows,5,20,0,0.0
2021-01-26 03:00:00.000000 UTC,google,cpc,desktop,Web,2,3,0,0.0
2021-01-26 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,4,18,1,24.64
2021-01-26 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,1,0,0,0.0
2021-01-26 03:00:00.000000 UTC,google,cpc,mobile,Android,1,2,0,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,6,0,0.0
2021-01-26 03:00:00.000000 UTC,(direct),(none),mobile,Android,1,3,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,desktop,Web,15,47,0,0.0
2021-01-26 04:00:00.000000 UTC,google,cpc,mobile,Android,4,7,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,desktop,<Other>,3,19,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,3,16,1,55.2
2021-01-26 04:00:00.000000 UTC,google,organic,mobile,Web,9,27,0,0.0
2021-01-26 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,4,0,0.0
2021-01-26 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,8,84,1,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),mobile,Web,6,88,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,mobile,Web,4,7,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),desktop,Web,12,26,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,6,22,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,4,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,mobile,iOS,3,6,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,19,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,<Other>,desktop,Web,7,32,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,10,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,desktop,Macintosh,3,6,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,3,1,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,organic,desktop,Web,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,desktop,Web,5,9,0,0.0
2021-01-26 04:00:00.000000 UTC,google,cpc,desktop,Windows,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,1,15,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),tablet,Web,3,15,0,0.0
2021-01-26 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,7,26,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),desktop,Windows,4,8,0,0.0
2021-01-26 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,<Other>,mobile,Web,8,25,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,1,7,1,57.6
2021-01-26 04:00:00.000000 UTC,google,cpc,desktop,Web,2,5,0,0.0
2021-01-26 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,1,7,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),mobile,Android,3,8,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,tablet,Web,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),tablet,Web,1,0,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,<Other>,mobile,Android,5,10,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,organic,desktop,Windows,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,mobile,Android,2,4,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,3,41,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,desktop,<Other>,1,0,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),mobile,iOS,3,6,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,desktop,Windows,8,19,0,0.0
2021-01-26 04:00:00.000000 UTC,(data deleted),(data deleted),desktop,<Other>,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,desktop,Windows,4,16,0,0.0
2021-01-26 04:00:00.000000 UTC,google,cpc,mobile,Web,2,4,0,0.0
2021-01-26 04:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,3,0,0.0
2021-01-26 04:00:00.000000 UTC,(direct),(none),tablet,iOS,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,tablet,Web,1,2,0,0.0
2021-01-26 04:00:00.000000 UTC,google,organic,mobile,Android,2,15,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,desktop,Macintosh,4,24,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,referral,mobile,Web,4,18,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,mobile,iOS,7,15,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,mobile,Web,11,26,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),desktop,Web,16,37,0,0.0
2021-01-26 05:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,3,3,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,desktop,Web,26,83,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,desktop,Windows,7,15,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,<Other>,desktop,Web,9,22,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),desktop,<Other>,2,7,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),mobile,Android,4,28,0,0.0
2021-01-26 05:00:00.000000 UTC,google,cpc,mobile,Web,2,4,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,1,5,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,tablet,Web,2,24,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),mobile,Web,15,66,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,tablet,Web,1,1,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,4,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,5,12,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),mobile,iOS,7,21,0,0.0
2021-01-26 05:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,0,0,0.0
2021-01-26 05:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,2,5,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,mobile,Android,8,36,0,0.0
2021-01-26 05:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,2,7,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,organic,mobile,Web,4,33,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,6,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,6,53,1,82.4
2021-01-26 05:00:00.000000 UTC,(direct),(none),tablet,Web,1,0,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,referral,mobile,iOS,2,4,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,<Other>,mobile,Web,6,7,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,4,11,0,0.0
2021-01-26 05:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,5,8,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,desktop,<Other>,4,9,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,2,6,0,0.0
2021-01-26 05:00:00.000000 UTC,google,cpc,mobile,Android,1,3,0,0.0
2021-01-26 05:00:00.000000 UTC,google,organic,tablet,iOS,1,2,0,0.0
2021-01-26 05:00:00.000000 UTC,google,cpc,desktop,Web,3,9,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,referral,desktop,Web,2,4,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,<Other>,mobile,Android,2,4,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,referral,mobile,Android,3,19,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,organic,desktop,Windows,1,2,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,organic,mobile,iOS,1,3,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),desktop,Windows,3,15,0,0.0
2021-01-26 05:00:00.000000 UTC,(direct),(none),tablet,iOS,1,2,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,5,0,0.0
2021-01-26 05:00:00.000000 UTC,google,cpc,desktop,Windows,1,2,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,5,0,0.0
2021-01-26 05:00:00.000000 UTC,google,cpc,desktop,<Other>,1,2,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,1,0,0.0
2021-01-26 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,12,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,5,0,0.0
2021-01-26 05:00:00.000000 UTC,<Other>,organic,desktop,Web,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),mobile,Web,14,34,0,0.0
2021-01-26 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,3,4,0,0.0
2021-01-26 06:00:00.000000 UTC,google,organic,mobile,Web,17,47,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,organic,mobile,Web,1,3,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),desktop,Windows,6,13,0,0.0
2021-01-26 06:00:00.000000 UTC,google,organic,desktop,Macintosh,3,4,0,0.0
2021-01-26 06:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,3,3,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,<Other>,desktop,Web,11,24,0,0.0
2021-01-26 06:00:00.000000 UTC,google,organic,desktop,Web,13,52,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),mobile,Android,7,26,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),tablet,Android,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,1,9,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,<Other>,mobile,Web,7,15,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,organic,desktop,Windows,2,6,0,0.0
2021-01-26 06:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,2,4,0,0.0
2021-01-26 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),desktop,Web,10,19,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,<Other>,mobile,Android,3,3,0,0.0
2021-01-26 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,5,9,0,0.0
2021-01-26 06:00:00.000000 UTC,google,organic,desktop,Windows,7,13,0,0.0
2021-01-26 06:00:00.000000 UTC,google,organic,mobile,Android,8,25,0,0.0
2021-01-26 06:00:00.000000 UTC,google,cpc,desktop,Web,2,7,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),desktop,Macintosh,4,6,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,referral,mobile,Web,3,4,0,0.0
2021-01-26 06:00:00.000000 UTC,google,cpc,mobile,Web,2,4,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,1,0,0,0.0
2021-01-26 06:00:00.000000 UTC,google,cpc,desktop,<Other>,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,referral,desktop,Web,2,5,0,0.0
2021-01-26 06:00:00.000000 UTC,google,organic,mobile,iOS,5,22,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,3,27,0,0.0
2021-01-26 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,(data deleted),desktop,Web,1,0,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,organic,desktop,Web,3,12,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,referral,mobile,Android,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,1,0,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),mobile,iOS,6,17,1,0.0
2021-01-26 06:00:00.000000 UTC,google,cpc,mobile,iOS,2,6,0,0.0
2021-01-26 06:00:00.000000 UTC,(direct),(none),tablet,Web,1,2,0,0.0
2021-01-26 06:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,1,0,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,5,11,0,0.0
2021-01-26 06:00:00.000000 UTC,<Other>,organic,mobile,Android,1,3,0,0.0
2021-01-26 06:00:00.000000 UTC,google,cpc,mobile,Android,1,5,0,0.0
2021-01-26 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,<Other>,1,1,0,0.0
2021-01-26 06:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,2,8,0,0.0
2021-01-26 07:00:00.000000 UTC,(direct),(none),desktop,Web,14,45,0,0.0
2021-01-26 07:00:00.000000 UTC,google,organic,mobile,iOS,7,33,0,0.0
2021-01-26 07:00:00.000000 UTC,(direct),(none),tablet,Web,1,1,0,0.0
2021-01-26 07:00:00.000000 UTC,google,organic,desktop,Web,22,72,0,0.0
2021-01-26 07:00:00.000000 UTC,google,organic,desktop,Windows,12,28,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,<Other>,desktop,Web,10,23,0,0.0
2021-01-26 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,7,8,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,4,8,0,0.0
2021-01-26 07:00:00.000000 UTC,(direct),(none),mobile,iOS,9,30,0,0.0
2021-01-26 07:00:00.000000 UTC,google,organic,tablet,iOS,1,0,0,0.0
2021-01-26 07:00:00.000000 UTC,google,cpc,desktop,Web,6,17,0,0.0
2021-01-26 07:00:00.000000 UTC,(direct),(none),desktop,Windows,6,20,0,0.0
2021-01-26 07:00:00.000000 UTC,google,cpc,mobile,Web,1,4,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,(direct),(none),mobile,Android,6,17,0,0.0
2021-01-26 07:00:00.000000 UTC,google,organic,mobile,Web,12,74,1,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,5,12,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,referral,desktop,Web,4,8,0,0.0
2021-01-26 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,3,9,0,0.0
2021-01-26 07:00:00.000000 UTC,google,organic,desktop,<Other>,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,google,cpc,mobile,Android,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,(direct),(none),mobile,Web,8,22,0,0.0
2021-01-26 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,<Other>,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,3,6,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,referral,mobile,iOS,3,28,1,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,referral,mobile,Web,6,11,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,4,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,<Other>,tablet,Web,1,2,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,referral,mobile,Android,2,36,0,0.0
2021-01-26 07:00:00.000000 UTC,<Other>,organic,desktop,Web,1,2,0,0.0
